date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2025-11-28,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-01,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-02,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-03,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-04,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-05,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-08,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-09,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-10,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-11,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-12,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-15,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-16,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-17,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-18,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-19,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-22,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-23,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-24,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-25,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-26,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-29,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-30,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-31,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-05,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-06,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-07,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-08,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-09,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-12,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-13,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-14,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-15,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-16,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-19,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-20,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-21,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-22,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-23,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2026-01-26,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2026-01-27,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-28,1999.6,1999.6,0.0,0.0,-0.02,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-29,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2026-01-30,1999.6,1999.6,0.0,0.0,-0.02,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2026-02-02,1999.55,1944.65,54.9,2.75,-0.02,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 酒ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,512690,酒ETF
2026-02-03,1999.7,1999.7,0.0,0.0,-0.01,sell_exit,卖出退出,酒ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,512690,酒ETF
2026-02-04,1999.7,1999.7,0.0,0.0,-0.01,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-05,1999.7,1999.7,0.0,0.0,-0.01,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-06,1999.65,1944.25,55.4,2.77,-0.02,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 酒ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,512690,酒ETF
2026-02-09,1999.6,1999.6,0.0,0.0,-0.02,reduce,减仓,酒ETF 当前权重高于目标组合要求，且退出分走高，建议减仓。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,512690,酒ETF
2026-02-10,1999.22,1525.92,473.3,23.67,-0.04,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510300,沪深300ETF
2026-02-11,1997.84,1997.84,0.0,0.0,-0.11,sell_exit,卖出退出,沪深300ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,510300,沪深300ETF
2026-02-12,1997.46,1524.76,472.7,23.67,-0.13,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510300,沪深300ETF
2026-02-13,1991.49,1991.49,0.0,0.0,-0.43,sell_exit,卖出退出,沪深300ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,510300,沪深300ETF
2026-02-24,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-25,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-26,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-27,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-02,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-03,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-04,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-05,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-06,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-09,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-10,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-11,1991.49,1991.49,0.0,0.0,-0.43,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
