date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2025-12-08,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-09,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-10,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-11,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-12,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-15,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-16,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-17,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-18,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-19,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-22,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-23,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2025-12-24,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2025-12-25,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-26,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2025-12-29,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-30,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-31,999.6,999.6,0.0,0.0,-0.04,buy_open,开仓买入,股票ETF 先赢出，中证500ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 中证500ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,ok,[],[],stock_etf,510300,沪深300ETF
2026-01-05,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-06,999.6,999.6,0.0,0.0,-0.04,buy_open,开仓买入,股票ETF 先赢出，中证500ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 中证500ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,ok,[],[],stock_etf,510300,沪深300ETF
2026-01-07,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-08,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-09,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-12,999.6,999.6,0.0,0.0,-0.04,buy_open,开仓买入,股票ETF 先赢出，中证500ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 中证500ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,ok,[],[],stock_etf,510300,沪深300ETF
2026-01-13,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-14,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-15,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-16,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-19,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-20,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-21,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-22,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-23,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-26,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-27,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-28,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-29,999.6,999.6,0.0,0.0,-0.04,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",gold_etf,,
2026-01-30,999.6,999.6,0.0,0.0,-0.04,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2026-02-02,999.55,944.65,54.9,5.49,-0.05,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 酒ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,512690,酒ETF
2026-02-03,999.7,999.7,0.0,0.0,-0.03,sell_exit,卖出退出,酒ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,512690,酒ETF
2026-02-04,999.7,999.7,0.0,0.0,-0.03,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-05,999.7,999.7,0.0,0.0,-0.03,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-06,999.65,944.25,55.4,5.54,-0.04,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 酒ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,512690,酒ETF
2026-02-09,999.6,999.6,0.0,0.0,-0.04,reduce,减仓,酒ETF 当前权重高于目标组合要求，且退出分走高，建议减仓。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,512690,酒ETF
2026-02-10,999.22,525.92,473.3,47.37,-0.08,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510300,沪深300ETF
2026-02-11,997.84,997.84,0.0,0.0,-0.22,sell_exit,卖出退出,沪深300ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,510300,沪深300ETF
2026-02-12,997.46,524.76,472.7,47.39,-0.25,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510300,沪深300ETF
2026-02-13,991.49,991.49,0.0,0.0,-0.85,sell_exit,卖出退出,沪深300ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,510300,沪深300ETF
2026-02-24,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-25,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-26,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-27,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-02,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-03,991.49,991.49,0.0,0.0,-0.85,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-04,991.12,530.12,461.0,46.51,-0.89,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 沪深300ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510300,沪深300ETF
2026-03-05,995.15,995.15,0.0,0.0,-0.49,sell_exit,卖出退出,沪深300ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",stock_etf,510300,沪深300ETF
2026-03-06,995.15,995.15,0.0,0.0,-0.49,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。 主推荐 十年国债ETF 因一手门槛暂不可执行，回测改用买得起的次优替代 中证500ETF。这个替代只用于回测，不影响线上正式建议。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,510500,中证500ETF
2026-03-09,995.15,995.15,0.0,0.0,-0.49,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",gold_etf,,
2026-03-10,995.15,995.15,0.0,0.0,-0.49,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",gold_etf,,
2026-03-11,995.15,995.15,0.0,0.0,-0.49,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",gold_etf,,
